id,antiguedad,habitaciones,garages,banos,metroscubiertos,metrostotales,gimnasio,usosmultiples,piscina,escuelascercanas,centroscomercialescercanos,anio,ciudad,provincia,tipodepropiedad,titulo_features_enc,descripcion_features_enc
60727,5,2,2,2,102,84,0,0,0,0,0,2016,398,11,2,26,18
156458,20,3,3,2,160,189,0,0,0,1,1,2015,137,9,2,32,105
167160,5,3,2,2,226,126,0,0,0,0,0,2016,21,9,2,68,57
165547,8,3,0,3,245,236,0,0,0,0,0,2016,236,32,2,79,103
228906,4,5,0,2,155,176,0,0,0,0,0,2016,487,1,2,59,77
253823,12,2,0,2,324,162,0,0,0,1,0,2013,294,16,8,15,99
164682,0,2,0,2,110,412,0,0,0,0,0,2012,145,11,2,48,35
182987,8,3,2,4,330,176,0,0,0,0,0,2014,293,19,2,48,20
25637,5,3,1,3,285,150,0,0,0,1,1,2013,508,11,2,48,18
163598,5,2,1,1,64,64,0,0,0,0,0,2014,61,9,0,79,51
50146,5,3,1,1,58,58,0,0,0,1,1,2015,284,9,0,48,38
19631,1,3,2,4,220,265,0,0,0,0,0,2016,148,17,3,60,15
261173,1,3,2,3,173,300,0,0,0,0,0,2016,303,11,2,48,24
43447,8,2,0,2,436,176,0,0,0,0,0,2016,146,17,19,48,99
195286,1,2,2,2,208,208,0,0,0,0,0,2015,284,9,0,31,50
55320,0,3,2,2,135,176,1,0,1,1,1,2016,148,17,0,42,55
208894,1,3,2,2,134,140,0,0,0,1,1,2012,248,5,2,50,87
23657,0,2,0,2,173,300,0,0,0,0,0,2013,352,22,19,48,90
82030,25,4,2,2,196,160,0,0,0,0,0,2016,45,11,2,79,18
45466,5,4,0,1,144,81,0,0,0,1,1,2016,344,21,2,70,85
109493,6,2,2,1,58,95,0,0,0,0,0,2014,487,1,2,48,73
69617,8,3,1,1,71,72,0,0,0,0,0,2014,263,16,2,26,18
257376,10,2,0,2,60,60,0,0,0,0,0,2015,61,9,15,52,106
192462,5,2,1,2,80,80,0,0,0,1,1,2016,61,9,0,68,69
166566,0,4,1,3,220,93,0,0,0,0,0,2013,260,12,2,79,98
113196,1,3,2,2,144,99,0,0,0,1,1,2012,326,14,2,26,98
141974,10,2,1,1,60,150,0,0,0,0,0,2016,543,27,2,73,95
8205,7,3,2,2,87,176,0,0,0,0,0,2015,495,11,0,48,76
32736,8,3,2,4,355,250,0,0,0,0,0,2016,372,21,2,63,87
239020,0,2,1,1,50,105,0,0,0,0,0,2012,490,14,2,48,73
10783,10,4,2,3,250,250,0,1,0,1,1,2016,496,9,3,21,106
176392,8,3,2,2,230,250,0,0,0,0,0,2014,100,5,2,61,64
134837,20,3,1,3,285,308,0,0,0,0,1,2014,252,9,3,36,45
182352,0,4,2,3,164,144,0,0,0,0,1,2013,544,30,2,79,20
276587,8,3,2,2,154,171,0,0,0,0,0,2014,100,5,2,48,11
171292,8,3,2,2,198,130,0,0,0,0,0,2016,100,5,2,3,20
77936,10,2,1,1,60,60,0,0,0,1,1,2013,21,9,0,75,85
189793,5,1,1,1,60,176,0,0,0,0,0,2016,344,21,2,48,90
297386,16,3,2,3,361,198,0,0,0,0,0,2012,496,9,2,79,12
218082,5,3,2,3,160,137,0,0,0,0,0,2015,394,24,2,48,20
166438,16,2,1,2,82,176,0,0,0,1,0,2013,496,9,0,79,7
124206,0,2,2,1,60,90,0,0,0,1,1,2016,287,14,2,48,20
267659,8,2,2,2,117,117,0,0,0,0,0,2015,211,11,0,48,32
105968,8,4,3,3,400,211,0,0,0,0,0,2014,12,0,2,79,69
272960,20,4,2,2,210,152,0,0,0,1,1,2015,365,6,2,1,20
32372,0,4,3,4,330,360,0,0,0,1,1,2016,294,16,2,28,44
221080,8,3,2,2,232,176,0,0,0,0,0,2015,284,9,0,79,45
118500,5,3,3,3,260,176,0,0,0,0,1,2016,211,11,0,36,34
29968,10,3,2,3,210,210,0,0,0,1,1,2015,564,15,0,48,45
258780,0,3,1,2,176,225,0,0,0,1,1,2016,195,26,2,48,20
57586,5,2,1,1,54,54,0,0,0,1,1,2016,142,9,0,21,90
91735,1,3,3,3,320,176,0,0,1,1,0,2012,299,31,2,79,96
92370,0,4,3,4,280,235,0,0,0,0,0,2016,564,15,2,26,20
153235,5,2,1,1,75,75,0,0,0,1,1,2015,193,9,0,46,21
7742,8,2,0,2,89,176,1,0,0,1,1,2015,211,11,0,79,1
285050,5,2,2,2,70,80,0,0,0,1,1,2016,45,11,0,36,74
219766,0,3,2,2,186,130,0,0,0,1,1,2014,352,22,2,67,18
2829,8,3,2,3,320,300,1,0,0,1,0,2013,543,27,2,26,20
145493,10,3,2,3,235,295,0,1,0,1,1,2013,278,11,2,21,17
204125,30,3,3,1,317,307,0,0,0,0,0,2016,252,9,2,2,10
251563,8,3,2,2,116,116,0,0,0,0,0,2016,303,11,0,48,30
263138,0,3,2,2,138,217,0,0,0,0,0,2013,254,2,2,48,104
19409,10,2,1,1,70,80,0,1,0,0,0,2012,144,11,2,7,73
256395,8,3,3,3,250,176,1,1,1,1,1,2012,211,11,0,79,99
210897,15,3,1,2,237,245,0,0,0,0,0,2012,550,9,3,79,105
65447,10,2,1,1,70,70,0,0,0,0,1,2013,564,15,0,48,85
205369,0,2,2,1,108,108,1,1,1,1,1,2016,75,23,0,24,99
146844,5,2,2,2,140,160,0,0,0,1,1,2015,5,13,2,1,73
136019,30,4,2,2,240,240,0,0,0,0,0,2015,45,11,2,22,55
182867,35,5,1,3,430,150,0,0,0,0,0,2015,61,9,2,15,57
214568,10,3,2,2,200,92,0,0,0,0,0,2016,141,9,2,72,87
69986,8,3,1,2,117,176,0,0,1,1,0,2012,299,31,2,48,8
169692,0,2,1,2,65,65,1,0,0,0,0,2015,496,9,0,48,102
151724,8,2,2,2,70,176,0,0,0,0,0,2016,61,9,0,79,42
169952,10,2,1,1,173,60,0,0,0,0,0,2016,449,11,3,48,102
179866,0,3,2,4,293,150,0,0,0,0,0,2015,372,21,3,79,18
110349,8,3,1,2,135,176,0,0,0,0,0,2014,61,9,0,79,18
244892,6,2,2,2,85,250,0,0,0,1,1,2012,294,16,2,79,69
274019,5,8,2,2,135,135,0,0,0,0,1,2016,211,11,15,52,72
93766,31,4,2,2,400,240,0,0,0,0,0,2012,187,15,2,13,20
203608,2,3,3,3,250,360,1,1,1,1,1,2013,492,15,2,48,20
234166,26,4,2,3,273,200,0,0,0,1,1,2014,252,9,3,48,74
223858,20,3,1,2,118,176,0,0,0,1,1,2016,61,9,0,79,83
25983,0,3,2,2,250,160,0,0,0,0,0,2016,394,24,2,79,69
161061,3,2,1,1,70,115,0,0,0,1,1,2016,544,30,2,68,65
238193,10,2,1,1,60,68,0,0,0,1,1,2016,145,11,2,29,56
14187,35,2,1,1,97,164,0,0,0,0,0,2015,100,5,2,79,73
137533,1,1,0,1,79,176,0,0,0,0,0,2014,142,9,0,79,53
237454,7,3,1,2,120,200,0,0,0,1,1,2013,221,11,2,48,76
266170,0,3,2,2,78,80,0,0,0,0,0,2014,564,15,2,6,72
71381,20,3,0,1,98,98,0,0,0,1,1,2014,252,9,0,48,99
126943,6,3,2,3,190,160,0,0,0,0,0,2013,365,6,2,21,97
94081,0,3,2,2,206,160,0,0,0,0,0,2015,188,19,2,79,20
282318,8,3,2,3,359,176,0,0,1,0,0,2016,476,17,2,48,106
87735,10,3,2,2,130,70,0,0,0,0,0,2013,496,9,3,3,105
278426,20,3,0,3,180,188,0,0,0,1,1,2014,544,30,2,48,73
87637,8,3,2,3,378,216,0,0,0,0,0,2016,293,19,2,48,20
1592,8,3,2,2,165,176,1,1,0,0,0,2016,211,11,0,57,46
201354,3,3,1,2,66,76,0,0,0,1,1,2015,205,11,2,48,73
88464,1,2,0,1,238,238,0,0,0,1,0,2016,449,11,12,27,57
7994,35,7,1,3,173,229,0,0,0,1,1,2013,160,10,2,79,45
255289,5,3,3,2,160,320,0,0,0,0,0,2016,273,15,2,79,17
256307,0,3,2,4,205,296,0,0,0,0,0,2016,299,31,2,79,87
137140,10,4,2,2,233,233,0,0,0,1,1,2015,162,11,2,48,64
161288,8,3,2,3,128,140,0,0,0,0,0,2016,344,21,2,26,20
9922,5,2,2,3,130,130,0,0,0,1,1,2016,137,9,0,31,64
190830,8,3,1,3,113,128,0,0,0,0,0,2014,61,9,0,79,73
165532,0,2,0,2,173,325,0,0,0,0,0,2012,114,30,19,79,86
261311,10,1,1,2,248,398,0,0,0,0,0,2016,228,9,11,79,99
120413,0,3,2,2,217,176,0,0,0,1,1,2012,284,9,0,51,99
244368,8,4,3,4,302,422,0,0,0,0,0,2016,352,22,2,54,99
162519,8,3,2,2,324,350,0,0,0,0,0,2016,352,22,2,18,4
12367,5,3,2,3,260,200,0,0,1,1,1,2014,75,23,2,81,84
138204,5,2,2,1,80,140,0,0,0,1,1,2012,538,7,2,79,73
258095,15,3,1,1,145,176,0,0,0,1,0,2012,511,6,2,76,20
263756,4,4,1,1,140,176,0,0,0,1,0,2016,550,9,2,6,90
113602,5,4,2,2,170,238,0,1,0,0,0,2014,487,1,2,59,87
140227,10,3,1,2,215,176,0,0,0,0,0,2012,530,11,2,79,98
70611,8,3,2,3,263,258,0,0,0,0,0,2013,299,31,2,48,7
267679,0,2,2,2,86,110,0,0,0,1,1,2016,61,9,0,51,32
148771,0,3,3,3,170,180,0,0,0,1,1,2016,299,31,2,19,4
141259,8,3,2,2,225,210,0,0,0,0,0,2016,394,24,2,79,106
14543,25,4,1,2,140,105,0,0,0,0,0,2014,403,19,2,79,82
39594,5,3,2,2,104,144,0,0,0,0,0,2016,509,15,2,29,20
191570,8,1,1,1,40,60,0,0,0,0,0,2016,487,1,2,48,73
217552,0,4,2,3,140,155,0,0,0,0,0,2015,492,15,2,79,20
88655,10,3,2,3,292,292,0,0,0,0,0,2016,61,9,2,48,20
172004,8,3,1,2,75,90,0,0,0,0,0,2014,352,22,2,79,26
2181,7,3,1,2,120,90,0,1,1,1,1,2013,259,11,3,48,73
100328,0,2,1,3,137,176,0,0,0,0,0,2016,284,9,0,79,55
268312,8,4,3,2,422,390,0,0,0,0,0,2016,148,17,2,79,18
72659,5,3,0,1,70,70,0,0,1,1,1,2016,142,9,0,75,79
135848,4,10,0,2,173,260,0,0,0,1,0,2016,352,22,2,10,69
88857,15,2,2,2,335,133,0,0,0,0,0,2012,5,13,8,15,99
74201,0,3,3,3,335,240,0,0,0,0,0,2016,293,19,2,20,72
104801,8,3,0,2,230,264,0,0,0,0,0,2015,352,22,2,67,55
67176,4,2,1,1,45,96,0,0,0,1,0,2012,95,4,2,48,73
189035,10,2,0,1,136,136,0,0,0,0,0,2016,142,9,0,32,57
155803,1,3,2,1,99,105,0,0,0,0,0,2012,35,19,2,79,86
141681,5,3,2,2,195,118,0,0,0,0,0,2016,344,21,2,68,51
164541,15,1,1,1,44,105,0,0,0,0,0,2016,543,27,2,48,12
139287,20,5,3,2,250,250,0,0,0,0,0,2016,56,9,2,74,60
90103,8,2,2,2,125,29,1,0,1,1,1,2016,21,9,0,21,100
21616,5,4,2,1,85,96,0,0,0,1,1,2013,508,11,2,79,87
155690,1,2,1,1,94,120,0,0,0,0,1,2013,400,12,2,79,35
52388,10,3,2,2,295,250,0,0,0,1,1,2013,303,11,2,48,7
15842,10,3,3,1,100,150,0,0,0,1,1,2016,45,11,2,48,73
287933,1,2,1,1,105,105,0,0,0,1,1,2016,352,22,2,79,88
100805,0,3,1,3,176,176,1,1,1,1,1,2016,268,7,0,59,87
125540,10,2,1,1,60,176,0,0,0,0,0,2016,111,11,7,14,57
295635,10,2,1,1,128,176,0,0,0,0,0,2014,344,21,2,77,18
141872,8,3,3,3,300,300,0,0,0,0,0,2016,352,22,2,18,100
147906,8,2,1,2,46,90,0,0,0,0,0,2015,394,24,2,79,69
253436,4,3,1,2,80,70,0,0,0,1,1,2014,348,15,2,77,97
283835,10,3,2,2,230,230,1,1,1,1,1,2014,141,9,0,2,85
80182,8,2,1,2,173,315,0,0,0,0,0,2016,211,11,19,79,90
281483,5,3,1,3,180,176,0,0,0,0,0,2015,148,17,2,79,12
280712,1,3,3,3,260,176,1,1,1,1,1,2014,211,11,0,79,13
238221,0,2,0,2,173,280,0,0,0,0,0,2012,352,22,19,79,13
169270,8,3,1,4,292,292,0,0,0,0,0,2016,544,30,2,27,20
77204,8,3,1,3,109,105,0,0,0,0,0,2016,356,28,3,79,30
97834,8,2,1,2,223,176,0,0,0,0,0,2015,230,16,22,65,106
97420,4,3,2,1,95,140,0,0,0,0,0,2013,262,2,2,48,87
241880,10,3,1,2,154,154,0,0,0,1,0,2016,496,9,0,79,104
80895,0,3,1,1,86,128,0,0,0,0,0,2012,326,14,2,79,13
168072,3,2,2,1,58,176,0,0,0,1,0,2014,142,9,0,79,87
233456,10,4,1,2,428,428,0,0,0,0,0,2016,303,11,2,36,96
184909,0,2,0,1,105,136,0,0,0,0,0,2013,195,26,2,48,73
62262,1,3,1,3,155,176,0,0,0,0,0,2013,352,22,0,48,55
139297,8,2,1,2,116,126,0,0,0,0,0,2015,195,26,2,48,20
108423,0,3,1,3,170,426,1,0,0,1,0,2016,299,31,2,79,79
46147,8,4,1,2,283,242,0,0,0,0,0,2014,157,8,2,79,69
125676,0,1,0,1,65,100,0,0,0,1,1,2013,142,9,0,79,99
278703,10,2,1,1,173,85,0,0,0,0,0,2016,243,17,2,59,79
197684,0,3,2,2,110,105,0,0,0,0,0,2013,474,18,2,13,62
109251,10,4,3,2,241,151,0,0,0,0,0,2016,307,11,2,79,54
5314,3,3,2,2,88,176,0,0,0,0,0,2014,352,22,2,48,20
161351,5,2,1,1,75,65,0,0,0,1,1,2016,144,11,2,79,106
59933,5,2,1,2,88,107,0,0,1,1,1,2015,130,22,3,48,87
215229,5,3,2,2,247,184,0,0,0,1,0,2012,511,6,2,1,23
116613,4,3,2,2,240,200,0,0,0,0,0,2016,544,30,2,79,45
115947,0,3,2,2,140,195,0,1,1,0,0,2014,352,22,2,46,79
34336,1,3,3,3,190,176,0,0,0,0,0,2016,61,9,0,79,93
107758,5,3,1,2,68,66,0,0,0,1,1,2016,492,15,2,48,72
4632,8,2,0,2,388,225,0,0,0,1,1,2016,61,9,19,48,98
84899,8,3,1,2,200,172,0,0,0,0,0,2015,20,30,2,73,72
89,10,3,0,2,230,230,0,0,0,1,0,2014,61,9,11,58,10
262803,10,3,2,2,356,323,0,0,0,0,0,2015,45,11,3,47,99
245590,20,4,1,3,350,176,0,0,0,0,0,2014,266,11,2,79,4
254456,1,3,1,3,206,149,0,1,1,1,1,2014,352,22,3,48,48
254461,10,2,1,1,70,176,0,0,0,1,1,2016,284,9,0,68,45
239806,10,2,1,1,68,72,0,0,0,0,0,2016,509,15,2,48,3
124538,10,2,1,1,60,176,0,0,0,1,1,2016,21,9,0,68,58
296235,0,3,2,3,176,176,0,0,0,0,0,2016,61,9,0,79,23
169854,8,3,2,2,434,272,0,0,0,0,0,2016,293,19,2,79,98
13016,8,3,2,2,180,156,1,0,1,1,1,2016,75,23,2,73,18
255382,10,4,3,3,173,275,1,0,1,0,0,2014,211,11,0,21,92
68937,0,4,2,4,320,162,0,0,0,0,0,2013,293,19,2,79,64
4759,4,1,1,1,105,176,0,0,0,0,0,2016,75,23,0,48,45
257763,8,2,1,2,157,176,1,0,0,1,0,2016,299,31,2,48,50
193328,15,3,1,1,110,176,0,0,0,0,0,2012,61,9,0,46,69
294618,20,3,3,3,300,420,0,0,0,1,1,2015,293,19,2,79,20
5799,25,3,1,3,250,176,0,0,0,0,0,2013,551,17,2,29,18
287263,17,2,1,1,70,176,0,0,0,0,0,2016,21,9,0,79,7
66376,0,2,1,1,87,67,0,0,0,1,0,2012,274,25,2,77,98
254169,8,3,1,3,430,176,1,1,1,1,1,2013,211,11,0,13,64
50630,0,3,2,2,205,105,0,0,0,0,1,2016,544,30,2,46,18
59467,0,3,2,3,216,200,0,0,0,1,0,2012,511,6,2,26,101
181616,5,2,2,1,90,70,0,0,0,1,1,2016,284,9,0,31,99
187667,8,3,2,2,265,280,0,0,0,0,0,2014,352,22,2,26,106
140098,5,2,2,2,160,160,1,0,0,1,1,2016,303,11,0,33,97
257229,1,2,1,2,58,128,0,0,0,0,0,2016,521,4,2,6,23
255600,2,3,3,3,295,365,0,0,1,1,1,2012,352,22,2,26,18
134085,10,3,1,1,167,133,0,0,0,1,0,2012,107,28,2,79,20
164002,0,1,1,1,38,90,0,0,0,0,0,2016,287,14,2,30,48
294480,0,3,1,2,102,141,0,0,0,0,0,2014,187,15,2,48,20
1496,0,4,2,3,58,90,0,0,0,0,0,2012,12,0,2,79,53
286130,5,3,2,2,124,90,0,0,0,1,1,2016,185,19,2,79,87
197630,30,4,3,3,380,92,0,0,0,1,1,2014,137,9,2,29,7
227095,10,3,1,3,300,300,0,0,1,0,0,2016,211,11,0,13,53
114907,6,3,2,3,205,101,1,0,1,1,0,2016,406,19,2,26,79
6143,0,4,3,4,200,200,1,1,1,1,1,2016,241,17,2,48,92
24629,21,3,2,3,283,176,0,0,0,0,0,2014,496,9,2,48,4
176003,8,3,2,3,195,160,0,0,0,0,0,2014,394,24,2,79,45
208515,3,3,3,3,345,290,0,0,0,1,1,2013,394,24,2,28,20
98157,1,2,0,2,173,130,0,0,0,0,0,2016,406,19,0,79,75
184847,8,3,1,3,300,300,0,0,0,0,0,2016,352,22,2,42,66
240621,0,2,2,1,158,172,0,0,0,1,0,2012,437,28,2,79,20
156915,5,3,2,2,107,63,0,0,0,1,1,2014,487,1,2,48,27
160311,35,6,1,2,150,176,0,0,0,0,0,2016,437,28,0,79,12
222027,5,2,0,1,63,63,0,0,0,0,0,2015,284,9,0,68,73
176263,5,3,1,2,300,400,0,0,1,0,0,2013,458,17,2,48,105
194711,20,4,2,3,350,176,0,0,0,1,1,2016,21,9,2,48,45
62611,8,2,0,2,80,80,0,0,0,0,0,2016,187,15,19,48,74
248573,5,1,1,1,70,76,0,0,0,1,1,2013,365,6,0,10,40
70613,8,2,0,2,30,176,0,0,0,0,0,2016,564,15,19,18,72
231084,0,2,2,2,110,176,0,0,0,0,0,2013,45,11,0,43,106
100442,20,2,0,1,76,76,0,0,0,0,0,2016,142,9,0,79,58
263792,20,3,1,1,65,65,0,0,0,0,0,2014,532,9,0,36,18
275300,5,3,2,3,180,135,0,0,0,0,0,2015,12,0,2,79,106
287400,0,3,2,4,117,117,0,1,1,1,1,2015,75,23,2,49,18
27341,8,4,2,4,312,236,0,0,0,0,0,2016,405,21,2,79,79
253399,0,2,3,2,200,176,0,1,1,1,1,2013,21,9,0,79,55
177004,1,3,2,2,220,225,0,0,0,0,0,2012,114,30,2,79,53
30157,4,3,2,2,100,220,0,0,0,1,1,2016,352,22,2,38,60
49851,0,2,0,2,173,138,0,0,0,0,0,2012,227,9,19,79,39
187268,6,3,2,3,160,120,0,0,0,1,1,2012,508,11,2,1,73
131686,0,3,1,2,128,63,0,0,0,0,0,2013,145,11,2,6,76
26676,27,6,1,2,422,176,1,0,0,1,1,2013,406,19,2,43,20
283899,3,3,2,2,110,131,0,0,1,1,1,2014,492,15,2,77,20
235722,8,2,2,2,89,97,0,0,0,0,0,2014,61,9,0,48,99
29284,0,2,2,2,89,140,0,0,0,0,0,2014,405,21,2,26,20
175260,0,3,2,2,210,144,0,0,0,0,0,2015,352,22,2,67,87
148761,8,4,0,3,350,176,0,0,0,0,0,2014,100,5,2,79,4
225780,0,2,1,2,120,162,0,0,0,0,0,2013,237,0,2,79,47
210221,1,3,3,3,370,390,0,0,0,0,0,2012,195,26,2,79,20
211773,10,2,1,1,94,94,0,0,0,1,1,2016,142,9,0,51,57
39776,0,3,2,2,155,155,0,0,0,1,1,2016,61,9,2,48,36
58058,20,3,0,3,148,80,0,0,0,0,0,2016,227,9,2,79,95
287809,4,3,2,2,227,270,0,0,0,0,0,2014,365,6,2,16,106
96562,8,2,0,3,166,176,0,0,0,0,0,2015,252,9,0,51,56
293980,0,3,1,2,76,176,0,0,0,1,1,2014,5,13,0,51,55
250006,0,2,0,2,155,185,0,0,0,0,0,2014,100,5,0,76,94
254034,2,2,2,2,160,250,0,0,0,1,1,2015,100,5,2,48,20
134872,8,3,1,3,270,176,0,0,0,0,0,2016,252,9,3,43,84
265834,10,2,1,1,70,176,0,0,0,0,0,2014,284,9,0,48,99
137139,10,3,2,2,200,250,0,0,0,0,0,2013,75,23,2,75,79
168424,10,2,1,1,55,176,0,0,0,0,0,2013,227,9,0,48,99
74642,10,3,3,2,300,176,0,0,0,1,1,2016,45,11,2,62,80
226461,8,2,0,2,40,176,0,0,0,0,0,2015,16,19,17,48,4
4794,10,3,1,2,160,140,0,0,0,1,1,2012,564,15,2,48,74
217860,20,3,2,1,200,88,0,0,0,0,0,2016,162,11,2,48,18
227431,0,3,2,3,185,170,0,0,0,0,0,2016,492,15,2,73,45
56962,0,4,1,3,230,250,0,0,0,0,0,2016,521,4,2,36,79
155726,45,3,2,1,70,176,0,0,0,1,1,2014,495,11,0,7,7
138370,8,3,3,3,172,176,0,0,0,0,0,2014,299,31,2,63,79
26895,0,3,2,2,135,139,0,0,0,0,0,2015,352,22,2,48,32
292232,0,3,0,3,188,106,0,0,0,0,0,2013,130,22,2,73,105
264995,8,3,1,1,100,100,0,0,0,0,0,2015,45,11,2,22,9
271688,20,5,2,3,224,180,0,0,0,1,0,2014,511,6,2,76,52
130741,18,5,1,2,250,176,0,0,0,1,1,2012,449,11,2,48,45
246640,0,2,1,4,360,176,0,0,0,0,0,2013,299,31,11,40,57
58024,0,2,2,2,146,146,1,1,1,1,1,2015,211,11,0,17,99
149936,0,3,2,2,120,176,0,0,0,0,1,2015,61,9,0,20,80
101740,8,3,3,3,166,196,0,0,0,0,0,2014,365,6,2,79,20
179836,8,2,1,2,159,133,0,0,0,0,0,2016,166,22,2,61,102
225988,60,2,1,3,215,334,0,0,0,0,0,2013,137,9,4,48,98
2515,20,8,2,3,340,200,0,0,0,0,0,2016,228,9,2,48,31
35803,1,2,1,2,80,50,0,0,1,1,1,2012,5,13,2,48,80
211886,3,3,2,3,171,269,0,0,0,0,0,2014,564,15,2,48,106
29979,10,4,1,2,160,300,0,0,0,1,1,2016,162,11,2,36,73
213211,6,2,1,1,45,90,0,0,0,1,1,2012,287,14,2,26,60
8686,5,3,2,2,128,108,0,0,0,1,1,2015,492,15,3,26,20
49351,20,3,1,1,250,199,0,0,0,1,1,2014,496,9,2,79,84
192286,4,3,1,2,101,176,0,0,0,1,1,2016,130,22,0,62,99
233963,5,3,1,2,140,176,1,0,1,1,1,2016,211,11,0,44,87
298871,10,2,2,1,52,52,0,0,0,0,0,2016,344,21,7,14,85
88846,15,3,2,2,75,64,0,0,0,0,0,2014,564,15,2,79,20
136577,0,3,2,2,160,132,0,0,1,0,0,2016,75,23,3,73,79
75643,4,3,3,3,230,204,0,0,0,1,1,2014,12,0,2,48,18
96557,10,3,2,2,172,333,0,0,0,1,1,2015,141,9,3,6,12
7469,0,2,2,2,120,430,1,0,0,1,0,2016,478,22,2,26,86
286794,1,3,2,2,104,90,0,0,0,1,1,2016,352,22,2,16,29
119844,10,5,3,2,400,233,0,0,0,0,1,2014,137,9,2,10,84
159623,1,3,3,3,175,190,0,0,0,0,0,2016,44,11,2,47,18
151277,13,2,1,1,65,54,0,0,0,0,0,2015,294,16,2,48,97
135344,0,3,2,2,175,167,0,0,0,0,0,2013,293,19,2,73,69
267367,1,3,2,2,128,164,0,0,0,0,0,2012,352,22,2,79,87
52811,10,3,1,1,89,89,0,0,0,1,1,2014,508,11,0,79,99
46112,0,2,0,2,47,176,0,0,0,0,0,2014,142,9,15,52,69
295740,1,3,1,3,182,130,0,0,0,0,0,2013,416,20,2,79,18
252258,0,3,2,2,218,144,0,0,0,1,1,2015,293,19,2,20,20
48436,15,3,3,2,140,176,0,0,0,0,0,2015,21,9,0,79,105
153258,0,2,1,2,70,70,0,0,0,1,1,2014,284,9,0,79,99
2342,25,3,0,2,167,85,0,0,0,0,0,2013,474,18,2,79,72
41760,8,3,2,3,153,201,0,0,0,0,0,2016,278,11,2,79,87
51397,22,7,3,3,268,300,0,0,0,1,0,2012,303,11,2,79,10
271746,0,4,2,3,190,140,1,1,1,0,1,2016,352,22,2,1,42
197699,4,3,2,1,89,88,0,0,0,1,1,2016,259,11,3,26,102
276181,8,4,1,3,271,167,0,0,0,0,0,2016,61,9,2,79,100
25527,8,3,1,1,132,72,1,0,0,1,0,2016,294,16,2,6,106
290917,5,4,0,3,300,230,0,0,0,0,0,2014,45,11,2,79,18
1877,25,2,1,1,55,176,0,0,0,0,0,2016,303,11,0,48,105
296569,3,2,1,1,86,160,0,0,0,1,1,2016,299,31,2,48,57
54027,8,3,1,2,140,90,0,0,0,0,0,2016,352,22,2,79,20
81771,5,3,3,3,226,176,0,0,0,0,0,2016,61,9,0,10,55
187841,17,3,2,1,90,90,0,1,0,1,1,2012,252,9,0,48,7
110121,1,3,2,2,125,112,0,0,0,0,0,2014,569,14,2,79,68
29003,3,2,3,1,90,200,0,0,0,1,1,2015,508,11,2,48,73
189049,5,3,2,1,92,136,0,0,0,0,0,2014,169,17,3,79,102
244658,8,3,2,2,173,172,0,0,0,0,0,2014,564,15,0,48,72
264979,0,3,2,3,158,176,0,0,0,0,0,2016,293,19,0,51,32
177213,1,4,2,3,240,264,0,0,0,0,0,2015,372,21,3,2,20
131393,10,4,3,2,185,430,0,0,0,1,0,2015,112,30,2,42,99
266734,10,3,3,2,200,165,0,0,0,0,0,2012,352,22,2,65,69
211004,8,3,2,2,190,70,0,0,0,0,0,2016,278,11,2,79,18
62728,20,3,3,3,170,170,0,0,0,1,1,2016,550,9,2,29,18
113387,7,4,1,2,133,83,0,0,0,1,0,2014,500,15,2,53,87
194633,0,3,2,4,240,326,0,0,0,0,0,2012,148,17,2,60,57
211721,40,3,1,1,156,126,0,0,0,1,1,2013,111,11,2,79,18
233644,6,2,2,1,63,63,0,0,0,1,1,2013,352,22,2,26,72
162330,10,5,3,3,190,310,1,0,0,1,1,2015,550,9,2,1,7
291195,8,3,1,3,176,315,0,0,0,0,0,2015,100,5,2,10,20
130540,10,4,1,2,280,280,0,0,0,1,1,2016,61,9,2,43,69
242061,0,3,3,3,303,176,0,0,0,0,0,2015,394,24,0,28,106
188510,5,3,1,1,80,90,0,0,0,1,1,2016,444,16,2,6,20
97374,10,3,3,2,99,105,0,0,0,1,1,2014,130,22,2,8,30
141562,5,3,3,3,225,176,0,0,1,1,1,2015,530,11,2,79,106
165921,8,3,2,3,198,200,0,0,0,0,0,2015,130,22,2,73,20
177556,14,4,2,2,300,300,0,0,0,0,0,2013,21,9,2,21,96
121088,10,2,1,1,100,95,0,0,0,0,0,2015,188,19,2,48,20
135231,5,2,1,1,50,80,0,0,1,1,1,2016,169,17,3,43,23
299453,8,2,1,2,100,86,0,0,0,1,0,2014,372,21,2,26,60
252375,8,3,1,3,230,230,0,0,0,0,0,2015,211,11,0,21,55
112589,10,4,3,3,350,300,0,0,0,0,0,2015,21,9,3,26,79
156884,8,3,1,4,315,275,0,0,0,0,0,2016,148,17,3,79,98
4241,10,3,2,3,205,150,0,0,0,1,1,2016,12,0,2,36,79
271087,32,3,1,1,81,102,0,0,0,0,0,2013,500,15,2,79,95
134545,10,2,1,1,65,65,0,0,0,1,1,2014,303,11,0,71,106
286568,8,3,2,3,240,200,0,0,0,1,1,2014,241,17,2,48,18
296048,5,2,1,1,55,55,0,0,0,1,1,2016,487,1,0,48,69
228363,1,3,1,1,68,120,0,0,0,0,0,2016,160,10,2,48,72
54869,15,3,1,4,250,130,0,0,0,0,0,2014,21,9,3,27,87
246904,8,3,2,3,100,100,0,0,0,0,0,2016,169,17,3,10,18
47069,8,2,1,1,42,42,0,0,0,0,0,2016,137,9,0,63,10
